#,Open Time,Type,Lots,Symbol,Price,Stop/Loss,Take Profit,Close Time,Close Price,Profit,Comment,MagicNumber
136021688,2018.04.03 15:04,1,0.01,EURCHF,1.17705,0,0,2018.04.03 15:04,1.17731,-0.27,lsma_sell_25,20280327
136021689,2018.04.03 15:04,0,0.01,EURAUD,1.60105,0,0,2018.04.03 16:39,1.59469,-4.89,lsma_buy_50,20180326
136021690,2018.04.03 15:04,0,0.01,GBPAUD,1.82805,0,0,2018.04.03 19:31,1.83097,2.24,lsma_buy_50,20180326
136021691,2018.04.03 15:04,0,0.01,GBPCHF,1.3443,0,0,2018.04.25 15:02,1.37121,27.35,lsma_buy_25,20180327
136021693,2018.04.03 15:04,0,0.01,GBPCAD,1.80863,0,0,2018.04.03 16:39,1.80188,-5.26,lsma_buy_50,20180326
136021694,2018.04.03 15:04,0,0.01,CADJPY,82.588,0,0,2018.04.25 15:02,84.707,19.41,lsma_buy_25,20180327
136021695,2018.04.03 15:04,0,0.01,GBPCHF,1.3443,0,0,2018.04.03 21:36,1.34724,3.07,lsma_buy_50,20180326
136021696,2018.04.03 15:04,1,0.01,AUDNZD,1.06033,0,0,2018.04.25 15:01,1.06951,-6.49,lsma_sell_25,20280327
136021698,2018.04.03 15:04,0,0.01,GBPJPY,149.336,0,0,2018.04.03 19:22,149.637,2.83,lsma_buy_50,20180326
136021699,2018.04.03 15:04,1,0.01,AUDCAD,0.9892,0,0,2018.04.25 15:01,0.97451,11.4,lsma_sell_25,20280327
136021700,2018.04.03 15:04,0,0.01,GBPNZD,1.93892,0,0,2018.04.03 15:45,1.9339,-3.64,lsma_buy_50,20180326
136021701,2018.04.03 15:04,1,0.01,AUDCHF,0.73513,0,0,2018.04.25 15:01,0.74396,-8.97,lsma_sell_25,20280327
136021702,2018.04.03 15:04,1,0.01,NZDCAD,0.93264,0,0,2018.04.04 12:17,0.93497,-1.82,lsma_sell_50,20280326
136021703,2018.04.03 15:04,1,0.01,AUDJPY,81.675,0,0,2018.04.25 15:01,82.571,-8.2,lsma_sell_25,20280327
136021706,2018.04.03 15:04,0,0.01,GBPUSD,1.40508,0,0,2018.04.03 16:39,1.40415,-0.93,lsma_buy_50,20180326
136021707,2018.04.03 15:04,1,0.01,EURCAD,1.58364,0,0,2018.04.25 15:01,1.56982,10.72,lsma_sell_25,20280327
136021708,2018.04.03 15:04,1,0.01,AUDUSD,0.76852,0,0,2018.04.04 05:03,0.77058,-2.06,lsma_sell_50,20280326
136021709,2018.04.03 15:04,0,0.01,CADCHF,0.74345,0,0,2018.04.25 15:02,0.76321,20.08,lsma_buy_25,20180327
136022737,2018.04.03 15:15,0,0.01,GBPCHF,1.34544,0,0,2018.04.04 11:15,1.34565,0.22,ROI_Break_Buy,20180322
136022745,2018.04.03 15:15,0,0.01,AUDJPY,81.773,0,0,2018.04.04 11:00,81.497,-2.6,ROI_Break_Buy,20180322
136022746,2018.04.03 15:15,0,0.01,NZDJPY,77.112,0,0,2018.04.04 10:45,77.412,2.82,ROI_Break_Buy,20180322
136024101,2018.04.03 15:30,0,0.01,CADJPY,82.793,0,0,2018.04.03 19:22,83.092,2.81,ROI_Break_Buy,20180322
136024106,2018.04.03 15:30,0,0.01,NZDUSD,0.72658,0,0,2018.04.05 07:17,0.72955,2.97,ROI_Break_Buy,20180322
136026785,2018.04.03 16:09,1,0.01,AUDNZD,1.0589,0,0,2018.04.04 17:46,1.05591,2.18,2LSMA-sell,20280331
136026786,2018.04.03 16:09,1,0.01,EURAUD,1.5976,0,0,2018.04.04 08:28,1.5946,2.31,2LSMA-sell,20280331
136026787,2018.04.03 16:09,1,0.01,EURCAD,1.57782,0,0,2018.04.03 18:49,1.56816,7.55,2LSMA-sell,20280331
136026802,2018.04.03 16:10,0,0.01,GBPJPY,149.461,0,0,2018.04.04 10:06,149.856,3.71,2LSMA-buy,20180331
136026864,2018.04.03 16:10,1,0.01,GBPNZD,1.93499,0,0,2018.04.04 03:54,1.93996,-3.61,2LSMA-sell,20280331
136026866,2018.04.03 16:10,0,0.01,NZDCHF,0.69501,0,0,2018.04.05 08:40,0.69996,5.15,2LSMA-buy,20180331
136027985,2018.04.03 16:15,1,0.01,EURGBP,0.8736,0,0,2018.04.04 11:00,0.87344,0.23,ROI_Break_Sell,20280322
136030338,2018.04.03 16:30,0,0.01,GBPJPY,149.646,0,0,2018.04.04 11:00,149.483,-1.54,ROI_Break_Buy,20180322
136030809,2018.04.03 16:36,1,0.01,EURUSD,1.226,0,0,2018.04.04 11:11,1.23113,-5.13,2LSMA-sell,20280331
136033733,2018.04.03 17:15,1,0.01,CHFJPY,110.952,0,0,2018.04.03 23:30,111.233,-2.64,ROI_Break_Sell,20280322
136033760,2018.04.03 17:15,1,0.01,EURJPY,130.423,0,0,2018.04.03 23:30,130.852,-4.03,ROI_Break_Sell,20280322
136033768,2018.04.03 17:15,1,0.01,AUDUSD,0.76691,0,0,2018.04.04 19:45,0.771,-4.09,ROI_Break_Sell,20280322
136037080,2018.04.03 18:01,0,0.01,EURCHF,1.17716,0,0,2018.04.09 00:33,1.17685,-0.33,2LSMA-buy,20180331
136038779,2018.04.03 18:30,0,0.01,GBPAUD,1.8325,0,0,2018.04.04 05:03,1.82748,-3.87,ROI_Break_Buy,20180322
136039699,2018.04.03 18:45,0,0.01,NZDCHF,0.69683,0,0,2018.04.05 07:28,0.70084,4.17,ROI_Break_Buy,20180322
136049591,2018.04.04 00:04,0,0.01,GBPJPY,149.915,0,0,2018.04.04 10:51,149.42,-4.66,buy_ha,180402
136052462,2018.04.04 02:18,1,0.01,AUDCAD,0.98314,0,0,2018.04.09 04:00,0.98217,0.76,sell_ha,180401
136052463,2018.04.04 02:18,0,0.01,USDCHF,0.95906,0,0,2018.04.06 12:35,0.96192,2.97,buy_ha,180402
136052464,2018.04.04 02:18,1,0.01,EURUSD,1.22688,0,0,2018.04.06 12:07,1.22386,3.02,sell_ha,180401
136055543,2018.04.04 04:33,0,0.01,NZDJPY,77.447,0,0,2018.04.04 13:19,77.126,-3.02,lsma_buy_25,20180326
136057462,2018.04.04 05:13,1,0.01,EURAUD,1.59188,0,0,2018.04.04 05:13,1.59248,-0.46,lsma_sell_25,20280326
136057463,2018.04.04 05:13,1,0.01,EURAUD,1.59188,0,0,2018.04.04 05:13,1.59248,-0.46,lsma_sell_50,20280326
136058300,2018.04.04 05:48,1,0.01,GBPNZD,1.93275,0,0,2018.04.04 13:56,1.92871,2.94,lsma_sell_25,20280326
136058301,2018.04.04 05:48,1,0.01,GBPNZD,1.93275,0,0,2018.04.04 13:56,1.92871,2.94,lsma_sell_50,20280326
136059817,2018.04.04 06:56,1,0.01,GBPCAD,1.80025,0,0,2018.04.04 11:07,1.80526,-3.91,lsma_sell_25,20280326
136059818,2018.04.04 06:56,1,0.01,GBPCAD,1.80025,0,0,2018.04.04 11:07,1.80526,-3.91,lsma_sell_50,20280326
136060071,2018.04.04 07:00,1,0.04,EURUSD,1.2281,1.2276,1.19314,2018.04.06 16:25,1.2276,2,[sl],3000
136062726,2018.04.04 08:44,1,0.01,AUDNZD,1.05631,0,0,2018.04.16 01:22,1.05715,-0.62,lsma_sell_25,20280326
136062727,2018.04.04 08:44,1,0.01,AUDNZD,1.05631,0,0,2018.04.09 17:54,1.05332,2.18,lsma_sell_50,20280326
136064146,2018.04.04 09:24,1,0.01,GBPUSD,1.40665,0,0,2018.04.04 09:24,1.40687,-0.22,lsma_sell_25,20280326
136064147,2018.04.04 09:24,1,0.01,GBPUSD,1.40665,0,0,2018.04.04 09:24,1.40687,-0.22,lsma_sell_50,20280326
136066316,2018.04.04 10:08,1,0.01,CHFJPY,111.106,0,0,2018.04.04 22:52,111.223,-1.1,2LSMA-sell,20280331
136067534,2018.04.04 10:27,1,0.01,EURJPY,130.559,0,0,2018.04.04 17:05,130.839,-2.63,2LSMA-sell,20280331
136067730,2018.04.04 10:30,1,0.01,EURCAD,1.5676,0,0,2018.04.04 10:49,1.57268,-3.96,ROI_Break_Sell,20280322
136069161,2018.04.04 10:45,0,0.01,EURCHF,1.17703,0,0,2018.04.04 11:15,1.17627,-0.8,ROI_Break_Buy,20180322
136069165,2018.04.04 10:45,1,0.01,USDJPY,106.329,0,0,2018.04.04 21:30,106.757,-4.01,ROI_Break_Sell,20280322
136069614,2018.04.04 10:50,1,0.01,USDJPY,106.294,0,0,2018.04.04 10:50,106.311,-0.16,lsma_sell_25,20280326
136070978,2018.04.04 11:00,1,0.01,AUDCHF,0.73437,0,0,2018.04.04 17:46,0.73941,-5.26,lsma_sell_25,20280326
136070979,2018.04.04 11:00,1,0.01,AUDCHF,0.73437,0,0,2018.04.04 17:46,0.73941,-5.26,lsma_sell_50,20280326
136071101,2018.04.04 11:00,1,0.01,CADCHF,0.74676,0,0,2018.04.04 21:15,0.75098,-4.4,ROI_Break_Sell,20280322
136071103,2018.04.04 11:00,1,0.01,CADJPY,82.872,0,0,2018.04.04 19:45,83.384,-4.8,ROI_Break_Sell,20280322
136071146,2018.04.04 11:00,0,0.01,GBPCAD,1.80381,0,0,2018.04.04 15:10,1.79883,-3.88,ROI_Break_Buy,20180322
136071161,2018.04.04 11:00,0,0.01,NZDCAD,0.93365,0,0,2018.04.04 22:30,0.93336,-0.22,ROI_Break_Buy,20180322
136072933,2018.04.04 11:11,1,0.04,EURUSD,1.23033,1.22983,1.19526,2018.04.09 15:10,1.22983,2,[sl],2000
136073327,2018.04.04 11:12,0,0.01,NZDCAD,0.93395,0,0,2018.04.05 08:01,0.93085,-2.42,2LSMA-buy,20180331
136076369,2018.04.04 12:00,1,0.01,AUDJPY,81.509,0,0,2018.04.04 16:49,81.819,-2.91,2LSMA-sell,20280331
136076370,2018.04.04 12:00,1,0.01,GBPJPY,149.461,0,0,2018.04.04 13:56,149.06,3.78,lsma_sell_50,20280326
136076371,2018.04.04 12:00,1,0.01,GBPJPY,149.461,0,0,2018.04.04 13:56,149.06,3.78,lsma_sell_25,20280326
136076380,2018.04.04 12:00,1,0.01,AUDUSD,0.76766,0,0,2018.04.04 15:52,0.76885,-1.19,2LSMA-sell,20280331
136078078,2018.04.04 12:31,0,0.01,EURCHF,1.17732,0,0,2018.04.06 12:00,1.17844,1.16,buy_ha,180402
136080615,2018.04.04 13:19,1,0.01,GBPCHF,1.34499,0,0,2018.04.04 13:19,1.34532,-0.34,lsma_sell_25,20280326
136080616,2018.04.04 13:19,1,0.01,GBPCHF,1.34499,0,0,2018.04.04 13:19,1.34532,-0.34,lsma_sell_50,20280326
136080630,2018.04.04 13:19,1,0.01,USDJPY,106.046,0,0,2018.04.04 17:59,106.548,-4.71,2LSMA-sell,20280331
136082116,2018.04.04 13:45,1,0.01,GBPNZD,1.92758,0,0,2018.04.04 18:11,1.93258,-3.65,ROI_Break_Sell,20280322
136089532,2018.04.04 15:52,0,0.01,AUDUSD,0.76886,0,0,2018.04.06 01:55,0.76656,-2.3,2LSMA-buy,20180331
136093781,2018.04.04 16:49,0,0.01,AUDJPY,81.816,0,0,2018.04.05 06:16,82.316,4.68,2LSMA-buy,20180331
136096752,2018.04.04 17:14,0,0.01,EURAUD,1.59924,0,0,2018.04.04 21:05,1.59413,-3.93,lsma_buy_50,20180326
136096753,2018.04.04 17:14,0,0.01,EURAUD,1.59928,0,0,2018.04.04 21:05,1.59413,-3.96,lsma_buy_25,20180326
136098416,2018.04.04 17:45,0,0.01,AUDCHF,0.73862,0,0,2018.04.05 12:00,0.73832,-0.31,ROI_Break_Buy,20180322
136100345,2018.04.04 18:00,0,0.01,EURJPY,131.063,0,0,2018.04.06 17:55,131.358,2.75,ROI_Break_Buy,20180322
136102021,2018.04.04 18:30,0,0.01,USDJPY,106.579,0,0,2018.04.05 18:10,107.404,7.68,2LSMA-buy,20180331
136108080,2018.04.04 21:15,1,0.01,EURAUD,1.59369,0,0,2018.04.05 12:30,1.59826,-3.51,ROI_Break_Sell,20280322
136110179,2018.04.04 22:07,0,0.01,GBPUSD,1.40808,0,0,2018.04.04 23:07,1.40784,-0.24,lsma_buy_25,20180326
136110181,2018.04.04 22:07,0,0.01,GBPUSD,1.40808,0,0,2018.04.04 23:07,1.40784,-0.24,lsma_buy_50,20180326
136110942,2018.04.04 22:30,1,0.01,USDCAD,1.27711,0,0,2018.04.05 11:00,1.27712,-0.01,ROI_Break_Sell,20280322
136122341,2018.04.05 05:22,0,0.01,AUDJPY,82.441,0,0,2018.04.06 21:49,81.941,-4.68,buy_ha,180402
136122342,2018.04.05 05:22,0,0.01,CADJPY,83.791,0,0,2018.04.09 00:05,83.72,-0.66,buy_ha,180402
136122343,2018.04.05 05:22,1,0.01,EURAUD,1.59253,0,0,2018.04.05 07:28,1.59757,-3.87,sell_ha,180401
136122344,2018.04.05 05:22,1,0.01,GBPAUD,1.82584,0,0,2018.04.05 07:27,1.83094,-3.93,sell_ha,180401
136122345,2018.04.05 05:22,1,0.01,USDCAD,1.27623,0,0,2018.04.09 00:05,1.27738,-0.9,sell_ha,180401
136122346,2018.04.05 05:22,0,0.01,USDJPY,106.927,0,0,2018.04.06 01:50,107.214,2.68,buy_ha,180402
136126403,2018.04.05 08:01,1,0.01,NZDCAD,0.93085,0,0,2018.04.05 15:23,0.93386,-2.35,2LSMA-sell,20280331
136130546,2018.04.05 09:45,0,0.01,CADCHF,0.7536,0,0,2018.04.05 12:00,0.75223,-1.43,ROI_Break_Buy,20180322
136130552,2018.04.05 09:45,0,0.01,CHFJPY,111.285,0,0,2018.04.06 17:14,111.585,2.8,ROI_Break_Buy,20180322
136130559,2018.04.05 09:45,1,0.01,GBPCAD,1.79483,0,0,2018.04.05 17:21,1.79186,2.32,ROI_Break_Sell,20280322
136131083,2018.04.05 10:00,1,0.02,NZDCAD,0.93068,0,0,2018.04.06 15:53,0.92431,10,SIMPLE H4 2,65432
136131084,2018.04.05 10:00,1,0.02,NZDCAD,0.93068,0,0,2018.04.06 08:59,0.92766,4.73,SIMPLE H4 1,54321
136131156,2018.04.05 10:00,0,0.01,EURGBP,0.87264,0,0,2018.04.06 15:15,0.87282,0.25,ROI_Break_Buy,20180322
136131175,2018.04.05 10:00,1,0.01,GBPCHF,1.35158,0,0,2018.04.05 20:59,1.34859,3.11,ROI_Break_Sell,20280322
136131609,2018.04.05 10:03,0,0.01,GBPCHF,1.35235,0,0,2018.04.05 18:00,1.3473,-5.25,lsma_buy_25,20180326
136131610,2018.04.05 10:03,0,0.01,GBPCHF,1.35235,0,0,2018.04.05 18:00,1.3473,-5.25,lsma_buy_50,20180326
136133543,2018.04.05 10:30,0,0.01,CADJPY,83.926,0,0,2018.04.06 15:15,83.898,-0.26,ROI_Break_Buy,20180322
136134374,2018.04.05 10:45,0,0.01,EURJPY,131.424,0,0,2018.04.09 04:00,131.179,-2.29,2LSMA-buy,20180331
136139070,2018.04.05 12:16,1,0.01,AUDCAD,0.98118,0,0,2018.04.06 11:01,0.98162,-0.35,ROI_Break_Sell,20280322
136139917,2018.04.05 12:30,0,0.01,EURCAD,1.56843,0,0,2018.04.05 17:09,1.56337,-3.97,ROI_Break_Buy,20180322
136139920,2018.04.05 12:30,0,0.01,EURNZD,1.68618,0,0,2018.04.05 14:40,1.68118,-3.65,ROI_Break_Buy,20180322
136140054,2018.04.05 12:31,0,0.01,GBPUSD,1.40659,0,0,2018.04.05 12:31,1.40633,-0.26,2LSMA-buy,20180331
136140241,2018.04.05 12:34,1,0.01,GBPUSD,1.40592,0,0,2018.04.05 12:42,1.40685,-0.93,2LSMA-sell,20280331
136140771,2018.04.05 12:42,0,0.01,GBPUSD,1.40686,0,0,2018.04.05 12:42,1.40665,-0.21,2LSMA-buy,20180331
136141012,2018.04.05 12:45,1,0.01,USDCHF,0.95982,0,0,2018.04.05 15:30,0.96392,-4.25,ROI_Break_Sell,20280322
136141822,2018.04.05 13:02,1,0.01,GBPUSD,1.40593,0,0,2018.04.05 13:59,1.40667,-0.74,2LSMA-sell,20280331
136144240,2018.04.05 13:59,0,0.01,GBPUSD,1.40667,0,0,2018.04.05 13:59,1.40644,-0.23,2LSMA-buy,20180331
136145078,2018.04.05 14:18,1,0.01,GBPUSD,1.40578,0,0,2018.04.05 15:38,1.40275,3.03,2LSMA-sell,20280331
136146136,2018.04.05 14:34,0,0.01,USDJPY,107.081,0,0,2018.04.13 17:32,107.481,3.72,lsma_buy_50,20180326
136147868,2018.04.05 15:00,1,0.01,AUDNZD,1.05384,0,0,2018.04.05 17:15,1.05616,-1.69,ROI_Break_Sell,20280322
136147879,2018.04.05 15:00,1,0.01,GBPJPY,150.157,0,0,2018.04.06 13:30,150.582,-3.96,ROI_Break_Sell,20280322
136148876,2018.04.05 15:15,1,0.01,GBPAUD,1.82368,0,0,2018.04.05 19:06,1.82069,2.3,ROI_Break_Sell,20280322
136153131,2018.04.05 16:00,0,0.01,NZDCAD,0.93334,0,0,2018.04.05 16:59,0.9306,-2.15,2LSMA-buy,20180331
136156044,2018.04.05 16:59,1,0.01,NZDCAD,0.93058,0,0,2018.04.06 16:28,0.92657,3.15,2LSMA-sell,20280331
136157653,2018.04.05 17:15,0,0.01,USDJPY,107.219,0,0,2018.04.06 21:00,106.854,-3.42,ROI_Break_Buy,20180322
136158146,2018.04.05 17:24,1,0.01,EURGBP,0.87319,0,0,2018.04.06 16:19,0.87355,-0.5,2LSMA-sell,20280331
136158726,2018.04.05 17:32,1,0.01,EURAUD,1.59133,0,0,2018.04.05 17:35,1.59262,-0.99,lsma_sell_25,20280326
136158727,2018.04.05 17:32,1,0.01,EURAUD,1.59133,0,0,2018.04.05 17:35,1.59273,-1.07,lsma_sell_50,20280326
136159127,2018.04.05 17:38,0,0.01,CHFJPY,111.445,0,0,2018.04.10 17:06,112.043,5.59,lsma_buy_50,20180326
136159587,2018.04.05 17:42,1,0.01,NZDUSD,0.72689,0,0,2018.04.05 17:42,0.72723,-0.34,lsma_sell_25,20280326
136160036,2018.04.05 17:45,0,0.01,CHFJPY,111.49,0,0,2018.04.10 17:28,111.99,4.67,2LSMA-buy,20180331
136161632,2018.04.05 17:56,0,0.01,AUDJPY,82.583,0,0,2018.04.06 02:04,82.078,-4.72,lsma_buy_50,20180326
136161633,2018.04.05 17:56,0,0.01,AUDJPY,82.583,0,0,2018.04.06 02:04,82.078,-4.72,lsma_buy_25,20180326
136162179,2018.04.05 17:59,1,0.01,EURCHF,1.17743,0,0,2018.04.06 00:20,1.1796,-2.25,lsma_sell_50,20280326
136162475,2018.04.05 18:00,0,0.01,EURJPY,131.435,0,0,2018.04.13 04:37,132.429,9.25,lsma_buy_50,20180326
136162476,2018.04.05 18:00,0,0.01,EURJPY,131.435,0,0,2018.04.09 18:00,131.735,2.8,lsma_buy_25,20180326
136162539,2018.04.05 18:00,1,0.01,EURCHF,1.17756,0,0,2018.04.06 13:45,1.17952,-2.04,ROI_Break_Sell,20280322
136163191,2018.04.05 18:09,0,0.01,AUDCHF,0.74071,0,0,2018.04.05 19:30,0.73939,-1.37,lsma_buy_25,20180326
136163192,2018.04.05 18:09,0,0.01,AUDCHF,0.74071,0,0,2018.04.05 19:30,0.73939,-1.37,lsma_buy_50,20180326
136165495,2018.04.05 18:45,1,0.01,NZDCAD,0.9292,0,0,2018.04.06 18:00,0.92811,0.85,ROI_Break_Sell,20280322
136171939,2018.04.05 20:45,1,0.01,NZDJPY,77.971,0,0,2018.04.09 17:30,78.207,-2.2,ROI_Break_Sell,20280322
136175224,2018.04.05 23:00,0,0.01,GBPJPY,150.492,0,0,2018.04.06 02:04,149.995,-4.64,lsma_buy_25,20180326
136175225,2018.04.05 23:00,0,0.01,GBPJPY,150.492,0,0,2018.04.06 02:04,149.995,-4.64,lsma_buy_50,20180326
136176562,2018.04.06 00:13,0,0.01,NZDUSD,0.72795,0,0,2018.04.10 23:03,0.73676,8.81,2LSMA-buy,20180331
136176935,2018.04.06 00:31,1,0.01,NZDCAD,0.92698,0,0,2018.04.09 05:38,0.932,-3.92,sell_ha,180401
136179154,2018.04.06 01:55,1,0.01,AUDUSD,0.76659,0,0,2018.04.06 04:23,0.76843,-1.84,2LSMA-sell,20280331
136184460,2018.04.06 03:53,1,0.01,GBPAUD,1.82426,0,0,2018.04.06 03:53,1.82471,-0.35,lsma_sell_25,20280326
136184461,2018.04.06 03:53,1,0.01,GBPAUD,1.82426,0,0,2018.04.06 03:53,1.82471,-0.35,lsma_sell_50,20280326
136185692,2018.04.06 04:23,0,0.01,AUDUSD,0.76844,0,0,2018.04.06 21:49,0.76684,-1.6,2LSMA-buy,20180331
136188340,2018.04.06 06:01,0,0.01,NZDUSD,0.72691,0,0,2018.04.10 17:55,0.73623,9.32,lsma_buy_25,20180326
136191152,2018.04.06 07:35,1,0.01,GBPUSD,1.39921,0,0,2018.04.06 16:10,1.40443,-5.22,lsma_sell_25,20280326
136191153,2018.04.06 07:35,1,0.01,GBPUSD,1.39921,0,0,2018.04.06 16:10,1.40443,-5.22,lsma_sell_50,20280326
136193189,2018.04.06 09:02,0,0.01,EURAUD,1.59448,0,0,2018.04.06 10:18,1.5939,-0.44,lsma_buy_25,20180326
136193190,2018.04.06 09:02,0,0.01,EURAUD,1.59448,0,0,2018.04.06 10:18,1.59391,-0.44,lsma_buy_50,20180326
136194116,2018.04.06 09:30,1,0.01,NZDUSD,0.72524,0,0,2018.04.06 18:45,0.72767,-2.43,ROI_Break_Sell,20280322
136195137,2018.04.06 10:00,0,0.01,GBPNZD,1.93078,0,0,2018.04.06 17:13,1.93942,6.27,ROI_Break_Buy,20180322
136195138,2018.04.06 10:00,0,0.01,USDCAD,1.27891,0,0,2018.04.06 15:45,1.27484,-3.19,ROI_Break_Buy,20180322
136196441,2018.04.06 10:30,0,0.01,USDCHF,0.96431,0,0,2018.04.06 16:31,0.96041,-4.06,ROI_Break_Buy,20180322
136196725,2018.04.06 10:39,0,0.01,AUDNZD,1.05858,0,0,2018.04.06 10:39,1.05815,-0.31,2LSMA-buy,20180331
136197344,2018.04.06 11:00,0,0.01,AUDNZD,1.05952,0,0,2018.04.06 19:00,1.05624,-2.38,ROI_Break_Buy,20180322
136198077,2018.04.06 11:15,0,0.01,GBPCAD,1.79,0,0,2018.04.06 17:45,1.79914,7.16,ROI_Break_Buy,20180322
136198080,2018.04.06 11:15,0,0.01,GBPCHF,1.34922,0,0,2018.04.09 10:09,1.35217,3.07,ROI_Break_Buy,20180322
136200128,2018.04.06 12:00,1,0.01,NZDCHF,0.69775,0,0,2018.04.10 09:15,0.70275,-5.22,ROI_Break_Sell,20280322
136202159,2018.04.06 12:46,1,0.01,CADCHF,0.75296,0,0,2018.04.06 15:45,0.75631,-3.48,ROI_Break_Sell,20280322
136202446,2018.04.06 12:57,0,0.01,EURCHF,1.17884,0,0,2018.04.06 16:47,1.1771,-1.82,lsma_buy_25,20180326
136202447,2018.04.06 12:57,0,0.01,EURCHF,1.17884,0,0,2018.04.06 16:47,1.1771,-1.82,lsma_buy_50,20180326
136202842,2018.04.06 13:08,0,0.01,GBPNZD,1.93406,0,0,2018.04.06 13:08,1.9333,-0.55,2LSMA-buy,20180331
136203944,2018.04.06 13:30,0,0.01,GBPUSD,1.40226,0,0,2018.04.09 09:22,1.41084,8.58,ROI_Break_Buy,20180322
136203970,2018.04.06 13:31,0,0.01,GBPCHF,1.35057,0,0,2018.04.11 10:05,1.3589,8.71,2LSMA-buy,20180331
136212512,2018.04.06 15:45,1,0.01,EURCAD,1.55969,0,0,2018.04.06 16:21,1.56474,-3.96,ROI_Break_Sell,20280322
136214210,2018.04.06 15:54,0,0.01,GBPAUD,1.82563,0,0,2018.04.06 17:44,1.83444,6.77,lsma_buy_25,20180326
136214211,2018.04.06 15:54,0,0.01,GBPAUD,1.82563,0,0,2018.04.06 17:44,1.83443,6.76,lsma_buy_50,20180326
136215473,2018.04.06 16:00,0,0.01,EURUSD,1.22476,0,0,2018.04.10 05:32,1.23074,5.98,ROI_Break_Buy,20180322
136215482,2018.04.06 16:00,0,0.01,AUDUSD,0.76905,0,0,2018.04.06 21:46,0.76718,-1.87,ROI_Break_Buy,20180322
136217052,2018.04.06 16:11,0,0.01,GBPUSD,1.4045,0,0,2018.04.06 20:22,1.40749,2.99,2LSMA-buy,20180331
136217633,2018.04.06 16:15,0,0.01,GBPAUD,1.82614,0,0,2018.04.06 17:18,1.83102,3.76,ROI_Break_Buy,20180322
136218184,2018.04.06 16:19,0,0.01,EURGBP,0.87355,0,0,2018.04.06 16:19,0.87331,-0.33,2LSMA-buy,20180331
136222866,2018.04.06 16:52,1,0.01,EURGBP,0.87185,0,0,2018.04.11 16:00,0.87281,-1.36,2LSMA-sell,20280331
136223259,2018.04.06 16:56,0,0.01,GBPAUD,1.82958,0,0,2018.04.06 16:56,1.82947,-0.09,2LSMA-buy,20180331
136225396,2018.04.06 17:25,0,0.01,GBPNZD,1.94172,0,0,2018.04.06 18:49,1.93673,-3.63,lsma_buy_25,20180326
136225397,2018.04.06 17:25,0,0.01,GBPNZD,1.94172,0,0,2018.04.06 18:49,1.93673,-3.63,lsma_buy_50,20180326
136225674,2018.04.06 17:30,0,0.01,EURAUD,1.59604,0,0,2018.04.06 22:32,1.59995,3,ROI_Break_Buy,20180322
136227571,2018.04.06 18:01,1,0.01,AUDJPY,82.228,0,0,2018.04.09 09:45,82.456,-2.13,ROI_Break_Sell,20280322
136230476,2018.04.06 19:12,1,0.01,AUDNZD,1.05594,0,0,2018.04.09 17:30,1.05296,2.17,2LSMA-sell,20280331
136231488,2018.04.06 19:28,1,0.01,AUDCHF,0.73686,0,0,2018.04.09 04:01,0.73824,-1.44,lsma_sell_50,20280326
136231489,2018.04.06 19:28,1,0.01,AUDCHF,0.73686,0,0,2018.04.09 04:01,0.73826,-1.46,lsma_sell_25,20280326
136234003,2018.04.06 20:01,0,0.02,GBPCAD,1.79668,0,0,2018.04.06 21:10,1.79958,4.55,SIMPLE H4 1,12345
136234004,2018.04.06 20:01,0,0.02,EURUSD,1.2277,0,0,2018.04.09 17:54,1.23167,7.94,SIMPLE H4 1,12345
136234005,2018.04.06 20:01,0,0.02,GBPCAD,1.79674,0,0,2018.04.09 11:38,1.80434,11.88,SIMPLE H4 2,23456
136234006,2018.04.06 20:01,0,0.02,EURUSD,1.2277,0,0,2018.04.10 14:31,1.23457,13.74,SIMPLE H4 2,23456
136235541,2018.04.06 20:51,0,0.01,EURAUD,1.59979,0,0,2018.04.06 20:51,1.59935,-0.34,2LSMA-buy,20180331
136235963,2018.04.06 20:57,1,0.01,AUDCHF,0.73621,0,0,2018.04.06 20:57,0.73653,-0.33,2LSMA-sell,20280331
136236298,2018.04.06 21:00,1,0.01,USDCHF,0.95906,0,0,2018.04.10 17:28,0.95609,3.11,2LSMA-sell,20280331
136236300,2018.04.06 21:00,0,0.01,EURUSD,1.22837,0,0,2018.04.10 11:29,1.23137,3,2LSMA-buy,20180331
136236494,2018.04.06 21:02,0,0.01,EURUSD,1.22874,0,0,2018.04.06 21:02,1.22859,-0.15,lsma_buy_25,20180326
136236495,2018.04.06 21:02,0,0.01,EURUSD,1.22874,0,0,2018.04.06 21:02,1.22858,-0.16,lsma_buy_50,20180326
136237730,2018.04.06 21:49,1,0.01,AUDUSD,0.76686,0,0,2018.04.09 03:53,0.76901,-2.15,2LSMA-sell,20280331
136238955,2018.04.06 22:32,0,0.01,NZDCAD,0.93006,0,0,2018.04.06 22:32,0.9297,-0.28,2LSMA-buy,20180331
136238965,2018.04.06 22:34,1,0.01,NZDCAD,0.92948,0,0,2018.04.06 22:39,0.9301,-0.49,2LSMA-sell,20280331
136239046,2018.04.06 22:39,0,0.01,NZDCAD,0.9301,0,0,2018.04.06 22:39,0.92964,-0.36,2LSMA-buy,20180331
